DriveID,Driver,Vehicle,GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Miles Per Gallon(Instant)(mpg),Mass Air Flow Rate(cfm),Accel Pedal Pos #1(%)
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:46:26 CST 2013,46:25.9,-86.67633478,34.6472383,15.5,4,157.8000031,77.9,-0.38559815,8.68553829,6.15041018,0.10459,38.89912415,72.99465179,24.70588303
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:46:27 CST 2013,46:26.9,-86.67617029,34.64725906,15.5,4,157.6999969,80.1,-0.24189697,8.29754543,5.71092415,0.07938308,39.44903564,70.6684494,18.43137169
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:46:28 CST 2013,46:27.9,-86.67599803,34.64727393,15.5,4,158,83.3,0.54965699,8.59333038,6.55157614,0.12194759,255,6.33689833,19.6078434
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:46:29 CST 2013,46:29.0,-86.67583345,34.6472789,15.25,4,158,85.6,-0.50055909,7.75746822,6.4653554,0.04966968,255,10.34759331,21.1764698
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:46:30 CST 2013,46:30.0,-86.67566074,34.64727834,15.25,4,157.1999969,87.4,0.13292359,9.03880405,6.35877705,0.14562851,255,10.74866295,22.35294151
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:46:31 CST 2013,46:31.0,-86.67549256,34.64728202,15.5,3,157.3999939,89.1,-1.42383909,8.29634762,6.60905647,0.1099444,255,1.60427809,22.35294151
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:46:32 CST 2013,46:31.9,-86.67531852,34.64728188,15.5,3,157.1999969,89.4,-1.1053015,6.09292984,5.4714222,-0.13866681,255,1.60427809,19.2156868
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:46:33 CST 2013,46:32.9,-86.67515583,34.64728405,15.5,3,156.8000031,89.5,-0.3796106,8.07480812,6.77790546,0.09435648,255,1.60427809,18.03921509
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:46:34 CST 2013,46:33.9,-86.67498432,34.64728558,15.5,3,156,89.7,-0.28620484,6.67132711,6.12885475,-0.05707145,255,1.44385028,18.03921509
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:46:35 CST 2013,46:34.9,-86.67481919,34.64728296,15.25,3,155.8000031,89.8,-1.63220584,9.73335934,6.24501324,0.20953518,255,1.44385028,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:46:36 CST 2013,46:35.9,-86.67465186,34.64728368,15,3,155.6000061,89.5,0.03233276,7.37187004,6.85334826,0.04504281,255,1.44385028,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:46:37 CST 2013,46:37.0,-86.67449374,34.64728417,14.75,3,155.1000061,89.4,1.35797608,7.1766758,7.30600691,0.07209402,255,1.44385028,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:46:38 CST 2013,46:37.9,-86.67434473,34.64727712,13.75,3,154.3000031,90.6,-0.83945435,8.39574051,6.42703485,0.10020262,255,1.44385028,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:46:39 CST 2013,46:38.9,-86.6742079,34.64726727,13.25,3,153.5,93.6,-1.97708857,7.11320782,6.57313108,0.02664226,255,1.44385028,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:46:40 CST 2013,46:39.9,-86.67406946,34.64725728,12.5,3,153.3999939,96.1,0.38799316,7.46288109,7.03896236,0.06548995,255,1.44385028,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:46:41 CST 2013,46:40.9,-86.67394139,34.64724554,11.75,3,153.6000061,95.1,0.26225463,8.39095116,6.88448381,0.1257208,255,1.44385028,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:46:42 CST 2013,46:41.9,-86.67382515,34.64724252,11,3,154.3000031,93.5,-0.18681152,7.06530762,7.44970846,0.06578535,255,1.44385028,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:46:43 CST 2013,46:42.9,-86.67372283,34.64723859,10,3,154.5,92.4,-0.9568103,7.19224358,7.72753048,0.09952325,255,1.44385028,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:46:44 CST 2013,46:44.0,-86.67363006,34.64723819,8.5,3,154.3000031,91.2,-0.26105714,8.08558559,7.72274065,0.15907806,255,1.44385028,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:46:45 CST 2013,46:44.9,-86.67355703,34.64723494,6.75,3,154,90.9,-0.06346802,7.18625593,6.99585199,0.04136175,255,1.44385028,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:46:46 CST 2013,46:45.9,-86.67349768,34.64723604,5.5,3,153.8000031,90.7,-0.55564451,7.72753048,7.46767092,0.11589664,255,1.44385028,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:46:47 CST 2013,46:47.0,-86.67345362,34.64723416,4.25,3,153.3999939,90.4,-0.21794678,7.77662849,7.24613142,0.10274619,255,1.36363637,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:46:48 CST 2013,46:48.0,-86.67341797,34.64723638,3,3,153.3000031,90.8,-0.22632934,7.86045408,6.80664539,0.07918376,255,1.44385028,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:46:49 CST 2013,46:48.9,-86.67339592,34.64723896,2,4,153.6999969,90.1,-0.01556763,7.7490859,6.79107809,0.0747987,255,1.36363637,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:46:50 CST 2013,46:49.9,-86.67337834,34.64723808,1.5,3,153.6000061,90.9,-0.29937744,7.73232079,6.77191782,0.08115952,178.7788086,1.44385028,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:46:51 CST 2013,46:50.9,-86.67336838,34.64724072,0.75,3,153.8000031,90.9,-0.34009278,8.04008102,6.33602428,0.06306261,113.5771332,1.36363637,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:46:52 CST 2013,46:51.9,-86.67336503,34.64723743,0,3,153.8000031,0,-0.33410522,8.26042271,6.21507549,0.07331115,113.5771332,1.36363637,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:46:53 CST 2013,46:52.9,-86.67336337,34.64723746,0,3,153.8999939,0,-0.3568579,8.26281738,6.24501324,0.07541984,113.5771332,1.36363637,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:46:54 CST 2013,46:54.0,-86.67336122,34.64724012,0,3,154.1000061,0,-0.33290771,8.23287964,6.26297617,0.07401389,0,1.36363637,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:46:55 CST 2013,46:54.9,-86.67336052,34.64724428,0,3,154.1999969,0,-0.34488282,8.28077984,6.23663092,0.076325,0,1.36363637,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:46:56 CST 2013,46:55.9,-86.67335771,34.64724643,0,3,154.5,0,-0.31614259,8.26880455,6.23064327,0.07488996,0,1.36363637,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:46:57 CST 2013,46:56.9,-86.67335578,34.64724825,0,3,154.8000031,0,-0.28859985,8.19815159,6.23782825,0.07310113,0,1.36363637,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:46:58 CST 2013,46:57.9,-86.67335531,34.64724868,0,3,155,0,-0.32093263,8.25084209,6.19471788,0.07357903,0,1.36363637,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:46:59 CST 2013,46:58.9,-86.67335488,34.64724769,0,3,155.1999969,0,-0.40236327,8.63524246,6.49409533,0.12115592,0,1.44385028,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:47:00 CST 2013,47:00.0,-86.67335449,34.64724875,0,3,155,0,-0.3305127,8.26281738,6.25459337,0.07360367,0,1.36363637,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:47:01 CST 2013,47:00.9,-86.67335388,34.64724762,0,3,154.8000031,0,-0.43589357,7.91913223,5.98036385,0.03155321,0,1.36363637,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:47:02 CST 2013,47:01.9,-86.67335366,34.64724711,0,3,154.8999939,0,-0.32572266,8.28916264,6.23543358,0.07687086,0,1.36363637,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:47:03 CST 2013,47:03.0,-86.67335357,34.64724703,0,3,154.8999939,0,-0.31255004,8.24964523,6.15160751,0.06848675,0,1.36363637,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:47:04 CST 2013,47:03.9,-86.67335364,34.64724701,0,3,154.8999939,0,-0.32811767,8.27239704,6.23184061,0.07529372,0,1.36363637,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:47:05 CST 2013,47:05.0,-86.67335374,34.64724703,0,3,154.8999939,0,-0.35206786,8.25802708,6.23543358,0.0744254,0,1.36363637,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:47:06 CST 2013,47:06.0,-86.67335378,34.64724703,0,3,154.8999939,0,-0.32692015,8.25084209,6.22705078,0.07372107,0,1.36363637,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:47:07 CST 2013,47:06.9,-86.67335378,34.64724703,0,3,154.8999939,0,-0.28500733,7.87482405,5.96479607,0.07300764,0,1.36363637,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:47:08 CST 2013,47:07.9,-86.6733538,34.64724702,0,3,154.8999939,0,-0.45026368,8.07480812,6.23782825,0.06849501,0,1.44385028,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:47:09 CST 2013,47:08.9,-86.67335383,34.64724702,0,3,154.8999939,0,-0.43709105,8.01852512,6.17555809,0.05166203,0,1.36363637,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:47:10 CST 2013,47:09.9,-86.67335384,34.64724702,0,3,154.8999939,0,-0.32931519,8.21491718,6.21507549,0.06959444,0,1.36363637,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:47:11 CST 2013,47:10.9,-86.67335385,34.64724703,0,3,154.8999939,0,-0.27422974,8.36580276,6.25579119,0.08421165,0,1.36363637,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:47:12 CST 2013,47:11.9,-86.67335385,34.64724703,0,3,154.8999939,0,-0.29698241,8.23766994,6.1959157,0.07016939,0,1.36363637,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:47:13 CST 2013,47:12.9,-86.67335387,34.64724703,0,3,154.8999939,0,-0.32332763,8.34305096,6.26297617,0.08293849,0,1.36363637,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:47:14 CST 2013,47:13.9,-86.67335386,34.64724702,0,3,154.8999939,0,-0.15088624,8.66158772,6.52403307,0.12448031,0,1.44385028,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:47:15 CST 2013,47:14.9,-86.67335387,34.64724702,0,3,154.8999939,0,-0.4406836,8.4125061,6.36356688,0.09519118,0,1.36363637,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:47:16 CST 2013,47:16.0,-86.67335387,34.64724702,0,3,154.8999939,0,-0.29099488,8.17899132,6.1875329,0.0773273,0,1.36363637,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:47:17 CST 2013,47:17.0,-86.67335387,34.64724702,0,3,154.8999939,0,-0.39278319,8.1861763,6.28812361,0.08102111,0,1.36363637,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:47:18 CST 2013,47:17.9,-86.67335388,34.64724702,0,3,154.8999939,0,-0.31255004,8.28437233,6.267766,0.07842392,0,1.36363637,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:47:19 CST 2013,47:18.9,-86.67335388,34.64724701,0,3,154.8999939,0,-0.36524048,8.30592728,6.3000989,0.08233839,0,1.36363637,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:47:20 CST 2013,47:20.0,-86.67335386,34.64724699,0,3,154.8999939,0,-0.32452515,8.34065533,6.32165384,0.08634764,0,1.36363637,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:47:21 CST 2013,47:21.0,-86.67335386,34.64724698,0,3,154.8999939,0,-0.50894165,8.28317547,6.09532452,0.0686174,0,1.36363637,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:47:22 CST 2013,47:21.9,-86.67335384,34.64724696,0,3,154.8999939,0,-0.31494507,8.24605179,6.24740839,0.07406634,0,1.36363637,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:47:23 CST 2013,47:23.0,-86.67335383,34.64724694,0,3,154.8999939,0,-0.51612669,8.39693832,5.88216782,0.06540424,0,1.36363637,15.68627453
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:47:24 CST 2013,47:23.9,-86.67335382,34.64724693,0,3,154.8999939,0,-0.47181883,8.85917759,5.31694317,0.07333165,0,1.36363637,19.6078434
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:47:25 CST 2013,47:24.9,-86.67335189,34.64724703,0.25,4,154.8999939,90.9,-0.4406836,9.16214752,4.76249647,0.07255763,0,1.36363637,39.2156868
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:47:26 CST 2013,47:26.0,-86.67333553,34.64724669,1.5,3,154.8000031,89.4,-0.3820056,9.71300125,5.33849859,0.14947802,3.95195293,91.44384766,39.60784149
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:47:27 CST 2013,47:26.9,-86.67330041,34.64725087,3,3,154.3000031,89.9,-0.24429199,8.92504025,4.80201435,0.05241674,3.83097458,121.2834168,40.7843132
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:47:28 CST 2013,47:28.0,-86.67325199,34.64725376,4.25,3,153.6999969,89.5,0.93525511,8.72625351,5.62230825,0.08145601,6.53819656,126.3368988,40
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:47:29 CST 2013,47:29.0,-86.67319912,34.64725244,5.5,3,153.6000061,89.8,-0.15687378,9.29986095,5.58638287,0.12500101,7.45774889,138.4492035,40
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:47:30 CST 2013,47:29.9,-86.67312709,34.64725114,6.5,3,153.3000031,90.7,-1.22385502,7.43893051,4.73615122,-0.07343823,7.93681717,143.1016083,40.39215851
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:47:31 CST 2013,47:31.0,-86.67304508,34.6472498,7.5,3,152.6999969,90.2,-0.60953248,7.58502674,6.30249405,0.0261932,9.13411427,146.9518738,40.39215851
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:47:32 CST 2013,47:31.9,-86.67295235,34.64724765,8.5,3,152.8999939,90.1,0.57001466,9.4866724,5.83307028,0.15570527,10.31967545,150.0802002,40.39215851
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:47:33 CST 2013,47:32.9,-86.67285177,34.64724404,9.25,3,152.8000031,90,-0.64306277,8.61368752,5.34328842,0.05434805,11.01603889,154.6524048,40
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:47:34 CST 2013,47:33.9,-86.67273969,34.64724328,10,3,153,89.9,-0.74365354,9.82197475,5.33730125,0.16101509,11.88883591,160.668457,40
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:47:35 CST 2013,47:34.9,-86.6726199,34.64724001,10.75,3,152.5,89.7,-0.2945874,8.8340292,5.595963,0.07996315,12.07154083,162.5133667,39.60784149
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:47:36 CST 2013,47:35.9,-86.67249071,34.64724313,11.5,4,152.5,89.4,0.01916016,8.17899132,5.17443991,0.00558335,12.63826656,163.3957214,39.60784149
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:47:37 CST 2013,47:37.0,-86.67235527,34.64724393,12.25,3,152.1000061,89.6,-1.00830317,9.6603117,4.30983782,0.10218579,13.60161591,167.0053406,39.60784149
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:47:38 CST 2013,47:37.9,-86.67220974,34.64724206,13,3,151.8000031,89.7,0.14609618,7.95505714,4.92655516,-0.02705884,14.17222309,167.5668335,39.2156868
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:47:39 CST 2013,47:38.9,-86.67206186,34.64724272,13.75,3,151.6999969,90,-0.38919067,10.16805553,6.15041018,0.23101252,15.0585804,171.4171143,38.82352829
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:47:40 CST 2013,47:40.0,-86.67190235,34.64724075,14.25,4,151.6000061,90,-0.32093263,8.22090435,5.60075331,0.03353852,16.79825401,156.7379761,37.64706039
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:47:41 CST 2013,47:41.0,-86.67174058,34.64723932,15,4,151.6000061,89.8,0.45265868,7.9814024,5.9456358,0.03458041,17.8404789,153.368988,37.25490189
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:47:42 CST 2013,47:41.9,-86.67156787,34.64723958,15.5,4,151.3000031,89.7,-0.53887939,8.9597683,6.87969351,0.17182368,18.14362144,156.4973297,37.25490189
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:47:43 CST 2013,47:42.9,-86.67139919,34.64723956,15.75,4,151,89.4,-0.54486692,7.08446789,5.52171755,-0.06370515,18.14362144,156.4973297,37.25490189
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:47:44 CST 2013,47:43.9,-86.6712165,34.64724187,16.5,4,150.8999939,89.5,-1.41904902,9.12023449,5.53728533,0.11620134,19.94360161,152.7272797,36.47058868
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:47:45 CST 2013,47:44.9,-86.67103248,34.64723906,16.75,4,150.6999969,89.8,1.26576781,8.52267742,6.02586937,0.06555419,25.48498154,119.5187149,31.37254906
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:47:46 CST 2013,47:45.9,-86.67084018,34.64723719,17,4,150.8000031,89.8,-0.71251833,8.09756088,5.65464115,0.02839631,24.67490387,125.5347519,32.54901886
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:47:47 CST 2013,47:46.9,-86.67065452,34.64723525,17.25,3,150.6999969,89.9,0.97118044,8.19096661,5.52890253,0.03122717,25.27999306,124.5721893,32.54901886
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:47:48 CST 2013,47:48.0,-86.67045992,34.64723477,17.5,3,150.8000031,89.5,-0.81310916,9.25794792,6.29291391,0.08710285,25.57912254,125.1336899,32.15686417
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:47:49 CST 2013,47:48.9,-86.67026752,34.64723718,17.75,4,150.8000031,89.8,-1.42503667,8.21012688,6.09053469,0.07113153,27.79097748,117.0320892,30.98039246
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:47:50 CST 2013,47:50.0,-86.67006933,34.64723747,18,4,150.8000031,89.6,-0.75443113,8.40053082,5.54447031,0.04790157,28.82480049,114.6256638,31.37254906
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:47:51 CST 2013,47:50.9,-86.66987234,34.64723865,18.25,4,150.6000061,89.7,-0.42272094,8.3514328,6.58630371,0.10406214,29.04840469,113.7433167,31.37254906
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:47:52 CST 2013,47:51.9,-86.6696703,34.64723992,18.25,4,150.3999939,89.7,-0.32452515,7.09285021,5.6282959,-0.05740792,28.70427704,115.1069565,31.37254906
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:47:53 CST 2013,47:52.9,-86.66947206,34.64724087,18.25,4,150.1000061,89.6,-0.78796142,8.9909029,5.95521593,0.12124652,29.33677673,114.385025,29.80392075
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:47:54 CST 2013,47:53.9,-86.66926605,34.64724145,18.5,3,150.1000061,89.6,-0.68856812,7.82572651,6.02826405,0.02841157,35.90922165,93.44919586,29.80392075
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:47:55 CST 2013,47:54.9,-86.66906867,34.64724019,18.5,3,150.1999969,89.6,0.53528684,8.91306496,6.38392448,0.13791019,34.28397751,99.38502502,29.01960754
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:47:56 CST 2013,47:56.0,-86.6688638,34.64724293,18.75,3,149.8000031,89.9,-0.14609618,8.31790257,5.99114132,0.06405157,34.25632858,99.46523285,29.01960754
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:47:57 CST 2013,47:57.0,-86.66866204,34.64724471,18.75,3,149.6000061,89.7,-1.06458616,8.46519661,6.35757923,0.10361761,33.71257782,101.069519,29.01960754
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:47:58 CST 2013,47:57.9,-86.66845155,34.64725113,18.75,3,150.3999939,89.7,-0.36045045,8.43406105,6.81742287,0.12509912,33.31595993,102.272728,29.01960754
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:47:59 CST 2013,47:58.9,-86.66823867,34.64725863,18.75,3,151.1000061,89.6,-1.3256433,7.58502674,5.76241684,-0.00062764,33.49987793,101.7112351,29.01960754
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:48:00 CST 2013,47:59.9,-86.66803391,34.64725891,18.75,3,151.3000031,89.6,-0.28740233,8.46280193,6.96711159,0.13678819,34.85970306,99.22459412,29.01960754
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:48:01 CST 2013,48:01.0,-86.66782982,34.64726239,19,3,151.3999939,89.8,0.90890992,8.58734226,5.93964863,0.08738309,34.08810425,101.4705811,29.41176414
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:48:02 CST 2013,48:01.9,-86.66762123,34.64726432,19,3,151.3000031,89.8,-0.77838135,8.11312866,5.93725348,0.04689354,32.94228363,105,29.41176414
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:48:03 CST 2013,48:02.9,-86.66742037,34.64726631,18.75,3,151.3000031,89.5,0.3820056,8.25084209,6.12885475,0.0674395,26.71562767,127.5401001,33.72549057
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:48:04 CST 2013,48:03.9,-86.66721766,34.64726843,18.75,3,151.3000031,89.4,-0.64545774,8.22569466,6.0067091,0.05935091,26.12413597,130.4278107,34.90196228
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:48:05 CST 2013,48:04.9,-86.66702067,34.64727225,18.75,3,151.3999939,89.5,-0.01556763,7.83171368,5.7133193,0.00719821,24.61057091,138.4492035,35.68627548
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:48:06 CST 2013,48:05.9,-86.66681238,34.6472762,18.75,3,151.6000061,89.6,0.96279788,7.69998789,5.66661644,-0.00151879,23.99878311,141.9786072,35.68627548
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:48:07 CST 2013,48:06.9,-86.66661431,34.64727582,18.75,3,151.5,89.7,-0.7256909,7.29642677,5.60075331,-0.04045475,24.13513947,141.1764679,35.29411697
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:48:08 CST 2013,48:08.0,-86.66641344,34.64727956,18.75,3,150.6000061,89.5,0.79634398,8.72026634,5.83786011,0.09179848,23.81045151,143.1016083,35.29411697
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:48:09 CST 2013,48:08.9,-86.66621527,34.64727971,18.5,3,151.1000061,89.5,0.12454101,8.48196125,6.67372179,0.11924583,24.17634964,140.9358215,35.29411697
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:48:10 CST 2013,48:10.0,-86.66601379,34.64728057,18.5,3,151.8000031,89.8,1.26576781,6.827003,5.23311758,-0.09470278,24.88450432,136.9251251,35.29411697
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:48:11 CST 2013,48:10.9,-86.66581717,34.64727954,18.5,3,152.5,89.9,-0.56522459,8.25922489,5.54087782,0.03446442,24.76864624,135.4812775,34.90196228
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:48:12 CST 2013,48:12.0,-86.66560982,34.64728168,18.5,3,152.6000061,89.8,-2.3195765,7.90715694,5.61632061,0.0355435,24.60837936,136.3636322,34.50980377
Tim - Mon Nov 18 07:26:54 CST 2013,Tim,Prius,Mon Nov 18 07:48:13 CST 2013,48:13.0,-86.66540584,34.64728725,18.5,3,152.6000061,89.6,0.30177248,8.85438728,6.0869422,0.11472386,25.95176315,129.3048248,34.50980377
